Accession,Species,Core_GC3,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_000007345.1,Methanosarcina acetivorans C2A,0.46837919,0.308941418,0.358890031,0.341212744,0.37307297,0.357451182,0.37368962,0.392600206,0.401849949,0.41315519,0.396300103,0.424254882,0.409660843,0.429804728,0.439054471,0.431537829,0.435649671,0.433388158,0.44140625,0.42578125,0.430098684,0.443256579,0.440172697,0.428659539,0.433271643,0.443142093,0.449814891,0.4268669,0.441769547
GCF_000007185.1,Methanopyrus kandleri AV19,0.76135442,0.739275766,0.700835655,0.728133705,0.731476323,0.740389972,0.73816156,0.717548747,0.732033426,0.720891365,0.737047354,0.740947075,0.744846797,0.730362117,0.73091922,0.731476323,0.746518106,0.730362117,0.757103064,0.758774373,0.740389972,0.743175487,0.754317549,0.739130435,0.735785953,0.73522854,0.751393534,0.765886288,0.744147157
GCF_000007065.1,Methanosarcina mazei Go1,0.440674799,0.285300087,0.335749493,0.328211076,0.347057118,0.352565961,0.345897362,0.371991882,0.386778776,0.400405915,0.391707741,0.399536097,0.409683966,0.406494636,0.418092201,0.404465062,0.427080313,0.397796463,0.436938243,0.416642505,0.428530009,0.435198608,0.426500435,0.42157147,0.406204697,0.424470861,0.403422274,0.4143935,0.405224964
GCF_946300405.1,Thermococcus nautili,0.722336609,0.677894737,0.694315789,0.643368421,0.627789474,0.627368421,0.631578947,0.655578947,0.640421053,0.662315789,0.668631579,0.682526316,0.671578947,0.680421053,0.685473684,0.674526316,0.695578947,0.693894737,0.704842105,0.700631579,0.696421053,0.680421053,0.690105263,0.699368421,0.697684211,0.696,0.714105263,0.699789474,0.702315789
GCF_025914035.1,Methanoculleus submarinus,0.835005974,0.571020408,0.599591837,0.582857143,0.630612245,0.636326531,0.668571429,0.688163265,0.714285714,0.730204082,0.742040816,0.752244898,0.740408163,0.766530612,0.777959184,0.772244898,0.788979592,0.772653061,0.78122449,0.78244898,0.770204082,0.792244898,0.776326531,0.774693878,0.792653061,0.785714286,0.805714286,0.790612245,0.800816327
GCF_036967215.1,Sulfolobus tengchongensis,0.279185096,0.273741007,0.300719424,0.276978417,0.265467626,0.276978417,0.282733813,0.272302158,0.28381295,0.277338129,0.291726619,0.280215827,0.280215827,0.29028777,0.268705036,0.274820144,0.278057554,0.282374101,0.284172662,0.283453237,0.276618705,0.262684419,0.271680461,0.290752069,0.268801727,0.272759986,0.285457163,0.291936645,0.280057595
GCF_000970205.1,Methanosarcina mazei S-6,0.438485736,0.286079545,0.331534091,0.323863636,0.351704545,0.345738636,0.340625,0.369886364,0.391761364,0.406534091,0.387784091,0.396306818,0.410511364,0.409659091,0.416761364,0.400568182,0.416193182,0.396590909,0.428977273,0.408806818,0.426136364,0.438920455,0.425852273,0.414772727,0.405965909,0.423863636,0.400113669,0.419840819,0.402785674
GCF_963665675.1,uncultured Methanolobus sp.,0.384766962,0.26793049,0.293838863,0.272985782,0.304265403,0.314691943,0.335545024,0.339336493,0.350078989,0.345023697,0.365244866,0.369668246,0.390205371,0.376935229,0.393680885,0.37093207,0.385150079,0.382938389,0.360189573,0.360189573,0.390205371,0.382306477,0.372511848,0.390521327,0.3835703,0.381990521,0.36492891,0.36492891,0.376619273
GCF_021233435.1,Halobacterium noricense,0.845992655,0.605255641,0.7246501,0.703227649,0.742359326,0.776349614,0.787203656,0.800057127,0.809483005,0.816338189,0.803484719,0.823764639,0.803199086,0.825478435,0.814624393,0.817195087,0.827477863,0.816623822,0.837189374,0.837189374,0.838617538,0.825764067,0.824857143,0.830285714,0.835428571,0.822857143,0.843714286,0.834,0.834285714
GCF_000008665.1,Archaeoglobus fulgidus DSM 4304,0.588277549,0.542595541,0.512738854,0.507165605,0.507563694,0.521894904,0.512738854,0.54339172,0.550557325,0.542197452,0.548964968,0.546974522,0.551751592,0.543789809,0.556130573,0.565286624,0.5625,0.560509554,0.548387097,0.544006372,0.562724014,0.56352051,0.573476703,0.571087216,0.569892473,0.569721116,0.550239234,0.560606061,0.559234144
GCF_024508235.1,Halococcus qingdaonensis,0.839273402,0.64888248,0.700793079,0.685291997,0.732155732,0.762436914,0.782624369,0.786229272,0.817591925,0.789834174,0.798125451,0.816870944,0.802451334,0.817591925,0.819033886,0.82437793,0.814641183,0.830869095,0.827262892,0.834114677,0.827984133,0.820050487,0.839163361,0.815001803,0.825757576,0.826118326,0.832972583,0.837662338,0.848069289
GCF_000404165.1,Methanobrevibacter sp. AbM4,0.225246042,0.126173709,0.143779343,0.132629108,0.146126761,0.167253521,0.139084507,0.170187793,0.164319249,0.167840376,0.176643192,0.16842723,0.159624413,0.185446009,0.188967136,0.180751174,0.185446009,0.200704225,0.194835681,0.186032864,0.188380282,0.203638498,0.181338028,0.180164319,0.177816901,0.192488263,0.184859155,0.203051643,0.185446009
GCF_001477655.1,Methanobrevibacter millerae,0.247243839,0.132990133,0.175032175,0.15015015,0.167739168,0.177177177,0.181896182,0.177177177,0.18018018,0.196911197,0.204204204,0.210639211,0.216216216,0.221364221,0.211068211,0.226941227,0.247962248,0.23037323,0.229086229,0.214929215,0.20978121,0.227799228,0.235092235,0.226941227,0.22951523,0.217932218,0.221888412,0.227038627,0.230571061
GCF_000091665.1,Methanocaldococcus jannaschii DSM 2661,0.237953995,0.228786251,0.273899033,0.264769066,0.223952739,0.23952739,0.231471536,0.227712137,0.237379162,0.236842105,0.233082707,0.233082707,0.229860365,0.255639098,0.23952739,0.248120301,0.22514777,0.247982786,0.235610543,0.243679398,0.249058634,0.231845078,0.231307154,0.234534696,0.224852071,0.243679398,0.240451856,0.239913932,0.237224314
GCF_000151205.2,Thermococcus sp. AM4,0.730554209,0.666079295,0.672687225,0.647136564,0.653744493,0.650660793,0.651101322,0.655066079,0.65154185,0.678854626,0.681057269,0.688986784,0.674008811,0.705286344,0.703524229,0.704845815,0.70660793,0.70660793,0.705286344,0.704405286,0.710572687,0.710885853,0.711767298,0.692816219,0.72939621,0.698104892,0.702071397,0.713970912,0.707800793
GCF_000013725.1,Methanococcoides burtonii DSM 6242,0.397524315,0.301630435,0.289208075,0.278338509,0.338509317,0.310170807,0.313276398,0.336180124,0.343944099,0.362189441,0.373059006,0.362965839,0.382763975,0.373835404,0.381987578,0.381987578,0.392468944,0.386796117,0.383300971,0.398834951,0.387961165,0.408543689,0.387961165,0.373592233,0.403495146,0.39005439,0.387874077,0.376991838,0.392149242
GCF_963668415.1,uncultured Methanospirillum sp.,0.501628264,0.381557151,0.408061844,0.392048592,0.422970734,0.452512424,0.458862507,0.449199337,0.448094975,0.480673661,0.47515185,0.472667035,0.479569299,0.493649917,0.483710657,0.501104362,0.479293208,0.481501933,0.469906129,0.469906129,0.482882385,0.494202098,0.468525676,0.471838763,0.48509111,0.462451684,0.493097736,0.483434567,0.499447819
GCF_000011585.1,Methanococcus maripaludis S2,0.248176101,0.194968553,0.223556318,0.240137221,0.242424242,0.234419668,0.242995998,0.28759291,0.259005146,0.262435678,0.299599771,0.258433391,0.267581475,0.279588336,0.263007433,0.268724986,0.258433391,0.274599542,0.256864989,0.263157895,0.264874142,0.258009153,0.251860332,0.276473955,0.284487693,0.232398397,0.249570693,0.243274184,0.271322267
GCF_000591055.1,Natronomonas moolapensis 8.8.11,0.828519243,0.633195307,0.682539683,0.693236715,0.728433402,0.771566598,0.778812974,0.787784679,0.790890269,0.780193237,0.781573499,0.79468599,0.798136646,0.810213941,0.796756384,0.788129745,0.785714286,0.797101449,0.806073154,0.797446515,0.810559006,0.806418219,0.816080055,0.804692892,0.822636301,0.812284334,0.804558011,0.813881215,0.815953039
GCF_000011125.1,Aeropyrum pernix K1,0.681685922,0.586065574,0.612997658,0.586065574,0.587822014,0.630562061,0.615339578,0.614754098,0.631147541,0.617681499,0.629391101,0.648711944,0.630562061,0.639344262,0.658079625,0.650468384,0.657494145,0.634660422,0.653395785,0.643442623,0.653395785,0.656323185,0.663348946,0.649882904,0.653395785,0.672716628,0.659250585,0.671545667,0.660421546
GCF_000011085.1,Haloarcula marismortui ATCC 43049,0.762724201,0.512767426,0.626409018,0.615827007,0.645732689,0.676558546,0.679319071,0.698642742,0.704853922,0.70347366,0.717506326,0.71957672,0.719116632,0.705544053,0.724637681,0.715830649,0.711228716,0.715140359,0.723653935,0.73216751,0.736769443,0.73838012,0.730786931,0.730264672,0.726121979,0.719843462,0.721685083,0.738720074,0.73572744
GCF_000195935.2,Pyrococcus abyssi GE5,0.501306436,0.516414799,0.546638874,0.487754039,0.478374153,0.485148515,0.465867639,0.476810839,0.477331944,0.483064096,0.469515373,0.48566962,0.500781657,0.471078687,0.512767066,0.477331944,0.5054716,0.48566962,0.49557061,0.496871741,0.488529718,0.491657977,0.499217527,0.495565989,0.502869066,0.483046427,0.49191445,0.48513302,0.484611372
GCF_000007005.1,Saccharolobus solfataricus P2,0.329599239,0.281476807,0.340485958,0.30293468,0.302303566,0.294730199,0.313663616,0.323130325,0.333543705,0.32155254,0.313032502,0.322814768,0.320290312,0.325023667,0.308299148,0.313663616,0.312716945,0.308299148,0.316819186,0.31429473,0.338908173,0.312716945,0.323130325,0.329441464,0.326285895,0.315556958,0.323863636,0.308907138,0.307109005
GCF_000011205.1,Sulfurisphaera tokodaii str. 7,0.24349625,0.246288799,0.280701754,0.244264507,0.227732794,0.242240216,0.258097166,0.245276653,0.265182186,0.257759784,0.26417004,0.237516869,0.25,0.240215924,0.253711201,0.256747638,0.23582996,0.254048583,0.237179487,0.228070175,0.256747638,0.234817814,0.231443995,0.247721903,0.24341661,0.264686023,0.252532073,0.23160027,0.236486486
GCF_000195915.1,Thermoplasma acidophilum DSM 1728,0.553951404,0.442728443,0.449163449,0.437580438,0.44015444,0.478120978,0.474903475,0.5,0.505148005,0.499356499,0.518661519,0.510939511,0.516087516,0.513513514,0.506435006,0.512870013,0.518661519,0.516087516,0.53024453,0.516731017,0.534105534,0.510939511,0.546332046,0.532818533,0.531531532,0.521235521,0.535392535,0.523809524,0.520283323
GCF_000011185.1,Thermoplasma volcanium GSS1,0.409453437,0.355238686,0.357718537,0.355858648,0.349039058,0.37383757,0.355238686,0.388096714,0.371357719,0.401735896,0.393056417,0.393676379,0.406075635,0.392436454,0.409175449,0.434593924,0.422194668,0.405455673,0.401735896,0.409175449,0.396776193,0.397396156,0.420954743,0.396776193,0.405455673,0.399256045,0.411035338,0.426534408,0.393676379
GCF_002214545.1,Thermococcus thioreducens,0.695414033,0.646320346,0.649350649,0.575324675,0.604761905,0.613419913,0.600865801,0.621645022,0.630735931,0.623376623,0.648051948,0.65021645,0.646753247,0.654545455,0.668831169,0.658008658,0.675324675,0.659307359,0.65974026,0.661038961,0.664935065,0.656128194,0.666955392,0.653529667,0.668254656,0.650064963,0.685578172,0.676483326,0.67561715
GCF_002116695.1,Acidianus manzaensis,0.196025692,0.219263043,0.22728931,0.194454579,0.192995257,0.220722364,0.206858811,0.201386355,0.229113462,0.209412623,0.217074061,0.206858811,0.189346954,0.197008391,0.194454579,0.187522802,0.194819409,0.197738052,0.194819409,0.197008391,0.203575337,0.200291864,0.196643561,0.193724918,0.195184239,0.195184239,0.191900766,0.19270073,0.197080292
GCF_001563245.1,Methanobrevibacter olleyae,0.155362839,0.099946553,0.119722074,0.117049706,0.125601283,0.111170497,0.128808124,0.140566542,0.138963121,0.148583645,0.155531801,0.141635489,0.149652592,0.133618386,0.139497595,0.144307857,0.141101015,0.161945484,0.138428648,0.148583645,0.152859433,0.149118119,0.157669695,0.158204169,0.145911277,0.147514698,0.129877071,0.151790486,0.15232496
GCF_019633745.1,Methanofollis formosanus,0.809883802,0.520730316,0.604412324,0.585013313,0.612019779,0.623430962,0.666032712,0.689615824,0.680106504,0.709395207,0.729935337,0.737162419,0.74134652,0.753898821,0.746291366,0.748953975,0.763788513,0.756941803,0.758843667,0.757702548,0.764929631,0.762267022,0.758463294,0.755039939,0.761125903,0.762267022,0.769113731,0.773592085,0.776636225
GCF_024730625.1,Haloferax larsenii,0.791447106,0.544748124,0.65380493,0.629421222,0.658092176,0.697749196,0.693193998,0.729099678,0.725616292,0.724276527,0.725616292,0.73204716,0.740085745,0.737406217,0.748392283,0.760182208,0.742229368,0.749196141,0.75,0.758306538,0.760450161,0.764201501,0.767684887,0.76467435,0.750335211,0.752212389,0.758112094,0.753553231,0.759388412
GCF_000011005.1,Methanocella paludicola SANAE,0.776830006,0.552493438,0.558070866,0.528215223,0.586286089,0.600393701,0.609251969,0.640091864,0.650590551,0.664041995,0.685367454,0.70144357,0.701771654,0.711614173,0.700131234,0.722112861,0.721784777,0.711614173,0.730314961,0.724081365,0.744094488,0.725721785,0.744422572,0.755249344,0.743110236,0.74015748,0.756233596,0.749343832,0.746636035
GCF_000025685.1,Haloferax volcanii DS2,0.866359918,0.61486655,0.691943128,0.682464455,0.724120728,0.761536543,0.757545523,0.792217511,0.802693939,0.790720878,0.799700673,0.803442255,0.817410826,0.814916438,0.815165877,0.830880519,0.811174857,0.818408581,0.83063108,0.837615365,0.840858069,0.834123223,0.82664006,0.83063108,0.845098528,0.843352457,0.830132203,0.84256487,0.843063872
GCF_028471785.1,Thermococcus kodakarensis,0.665080136,0.621363439,0.634824142,0.561441598,0.604429006,0.566652193,0.566217977,0.5935736,0.629179331,0.603994789,0.610508033,0.607902736,0.63048198,0.612244898,0.63048198,0.656534954,0.643074251,0.662613982,0.653929657,0.632218845,0.655232306,0.630916196,0.640468954,0.63048198,0.639600521,0.641771602,0.660877117,0.636561007,0.643508467
GCF_000013445.1,Methanospirillum hungatei JF-1,0.452105615,0.329887773,0.367099823,0.361193148,0.388659185,0.412285883,0.403721205,0.418487891,0.421441229,0.42232723,0.440047253,0.444181926,0.440342587,0.437979917,0.455699941,0.435617247,0.431482575,0.454518606,0.430596574,0.430891908,0.440637921,0.440342587,0.435912581,0.443295924,0.420555227,0.431482575,0.411695216,0.443295924,0.43929099
GCF_000012285.1,Sulfolobus acidocaldarius DSM 639,0.336623748,0.29672696,0.321705426,0.30878553,0.298449612,0.302325581,0.301033592,0.297588286,0.310508183,0.314814815,0.332472007,0.318690784,0.309216193,0.317398794,0.316968131,0.321274763,0.331180017,0.316537468,0.314384152,0.31955211,0.311369509,0.329888028,0.317398794,0.325581395,0.316673847,0.325721672,0.317104696,0.324429125,0.310775862
GCF_000152265.2,Ferroplasma acidarmanus Fer1,0.354927114,0.211348256,0.247787611,0.259239979,0.258719417,0.287350338,0.28526809,0.322228006,0.314940135,0.323789693,0.340447683,0.339406559,0.33263925,0.373243103,0.32066632,0.33263925,0.361790734,0.353982301,0.339927121,0.353982301,0.367516918,0.347735554,0.356585112,0.345132743,0.347214992,0.343050495,0.314419573,0.349817803,0.347214992
GCF_004126515.1,Halorubrum ezzemoulense,0.866849315,0.660341556,0.7110328,0.715912171,0.752778531,0.790187043,0.785307671,0.816481431,0.823800488,0.825969097,0.814041746,0.827595554,0.825155869,0.829222011,0.829764164,0.84277582,0.837354297,0.840065058,0.834372459,0.840065058,0.836812144,0.834372459,0.849281648,0.846028734,0.841605641,0.856522918,0.839392295,0.84834509,0.845360825
GCF_000012545.1,Methanosphaera stadtmanae DSM 3091,0.132271762,0.105195638,0.127645927,0.120590122,0.127645927,0.101988454,0.110327133,0.114175754,0.121231559,0.133418858,0.134060295,0.107119949,0.138550353,0.118665811,0.140474663,0.119948685,0.127645927,0.152020526,0.128287364,0.11289288,0.116741501,0.122514432,0.12508018,0.119307248,0.117382938,0.134701732,0.123155869,0.121231559,0.111610006
GCF_000016385.1,Pyrobaculum arsenaticum DSM 13514,0.690189625,0.558787879,0.585050505,0.569292929,0.574949495,0.589494949,0.607272727,0.613737374,0.615353535,0.627474747,0.637171717,0.648484848,0.646464646,0.653737374,0.634599838,0.645917542,0.651576395,0.636216653,0.656022635,0.650767987,0.658043654,0.665723525,0.64995958,0.653193209,0.66734034,0.653193209,0.666531932,0.662085691,0.661277284
GCF_000211475.1,Pyrococcus sp. NA2,0.441436464,0.490708187,0.483676544,0.422400804,0.425916625,0.431943747,0.418382722,0.432446007,0.428427926,0.425414365,0.428427926,0.432948267,0.437468609,0.414364641,0.432948267,0.433952788,0.445002511,0.428427926,0.452536414,0.437970869,0.432948267,0.431943747,0.419387243,0.437468609,0.424912104,0.431875314,0.437122736,0.425050302,0.415995976
GCF_000026045.1,Natronomonas pharaonis DSM 2160,0.783426147,0.598308668,0.683579986,0.644467935,0.707540521,0.733615222,0.734319944,0.76286117,0.765680056,0.748414376,0.769908386,0.763918252,0.75017618,0.7670895,0.765680056,0.763918252,0.752642706,0.762156448,0.757575758,0.776250881,0.761451727,0.774136716,0.76744186,0.774136716,0.780831572,0.770965469,0.778012685,0.784707541,0.763213531
GCF_009392895.1,Natronorubrum aibiense,0.775962218,0.540828402,0.624378698,0.593136095,0.643076923,0.668639053,0.687810651,0.709822485,0.70295858,0.709349112,0.716449704,0.721183432,0.70556213,0.72591716,0.720473373,0.722366864,0.731360947,0.728757396,0.739346591,0.745265152,0.741003788,0.747159091,0.737452652,0.740530303,0.745028409,0.752308785,0.744968032,0.748046413,0.744020838
GCF_000014945.1,Methanothrix thermoacetophila PT,0.657691518,0.533860045,0.532731377,0.543453725,0.533860045,0.566591422,0.598758465,0.58013544,0.616817156,0.610609481,0.625282167,0.651241535,0.650112867,0.64221219,0.667042889,0.639390519,0.619638826,0.646162528,0.654063205,0.643340858,0.647291196,0.66027088,0.648419865,0.661399549,0.65462754,0.66027088,0.64503386,0.652934537,0.643905192
GCF_000063445.1,Methanocella arvoryzae MRE50,0.741730994,0.498086735,0.580994898,0.507334184,0.555165816,0.568877551,0.590242347,0.614158163,0.620535714,0.629145408,0.663903061,0.653061224,0.671556122,0.683035714,0.675701531,0.694196429,0.677295918,0.68494898,0.689413265,0.693877551,0.692920918,0.692920918,0.708227041,0.703030303,0.708998086,0.713146139,0.708998086,0.699425654,0.708679004
GCF_000226975.2,Halobiforma lacisalsi AJ5,0.855968053,0.620600047,0.678714859,0.683439641,0.702575006,0.747696669,0.760689818,0.772501772,0.773446728,0.784077486,0.787384833,0.788566029,0.792345854,0.798724309,0.795416962,0.804866525,0.799196787,0.805339003,0.809355067,0.80604772,0.809827545,0.828254193,0.808173872,0.817387196,0.829435389,0.823056934,0.829907867,0.827545476,0.823293173
GCF_000009185.1,Haloquadratum walsbyi DSM 16790,0.420013307,0.388137357,0.420048561,0.416579951,0.459243843,0.467915366,0.448491155,0.46930281,0.445716268,0.473812001,0.466181061,0.461325009,0.464446757,0.460284426,0.460978148,0.456122095,0.448838016,0.451266042,0.449878599,0.42733264,0.446063129,0.447450572,0.467915366,0.445022546,0.437738467,0.439472771,0.446911867,0.44081916,0.448455397
